movieCd,movieNm,movieNmEn,prdtYear,openDt,typeNm,prdtStatNm,nationAlt,genreAlt,repNationNm,repGenreNm,directors,companys
20208051,신황제를 위하여,,2020,20221219,장편,개봉,한국,액션,한국,액션,[{'peopleNm': '이수성'}],"[{'companyCd': '20063187', 'companyNm': '㈜리필름'}]"
20228976,요로나: 끝나지 않은 저주,The Legend of La Llorana,2022,20221228,장편,개봉,캐나다,"공포(호러),스릴러",캐나다,공포(호러),[],[]
20228855,특공여전사,Rescue,2019,20221226,장편,개봉,중국,액션,중국,액션,[],[]
20228299,천년여우,A Thousand Years of Soul Fox,2019,20221103,장편,개봉,중국,"스릴러,액션",중국,스릴러,[],[]
20228854,단청낭자,Dan Qing Xiao Jie,2019,20221226,장편,개봉,중국,"판타지,액션,드라마",중국,판타지,[],[]
20219893,상견니 대만판 12화,Someday or One Day,2019,20210831,장편,개봉,기타,"드라마,멜로/로맨스,SF",기타,드라마,[{'peopleNm': '황천인'}],[]
20228934,오피스 레이디 : 상사의 장난감,,2022,20221216,장편,개봉,한국,"성인물(에로),멜로/로맨스",한국,성인물(에로),[{'peopleNm': '김태훈'}],"[{'companyCd': '20157008', 'companyNm': '(주)픽쳐레스크'}]"
20229010,음란산장 : 수상한 약장수,,2022,20221215,장편,개봉,한국,"성인물(에로),드라마",한국,성인물(에로),[{'peopleNm': '한길수'}],"[{'companyCd': '20186981', 'companyNm': '주식회사 플릭스코'}]"
20229158,옆집남자 왕성기,,2022,20221215,장편,개봉,한국,"성인물(에로),멜로/로맨스",한국,성인물(에로),[{'peopleNm': '강은수'}],"[{'companyCd': '20217184', 'companyNm': '영화사 레드카펫'}]"
20228303,야한 상상은 현실이 된다,,2022,20221215,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '나카메구로 코우지'}],[]
20228252,관리인 녹인 용광로 부인,,2022,20221215,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '오오사키히로하루'}],[]
20217104,희수,The Train Passed by,2021,20221215,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '감정원'}],"[{'companyCd': '20229722', 'companyNm': '영화사 정원 '}]"
20228973,방판 누나에게 따먹힌 날,,2021,20221213,장편,개봉,일본,"성인물(에로),멜로/로맨스",일본,성인물(에로),[{'peopleNm': '카리노나 마이'}],[]
20228921,이모의 가랑이는 육즙기,,2022,20221212,장편,개봉,일본,"성인물(에로),멜로/로맨스",일본,성인물(에로),[{'peopleNm': '모소조쿠'}],[]
20227390,이대일 : 그녀들의 희망사항,,2022,20221212,장편,개봉,한국,성인물(에로),한국,성인물(에로),[{'peopleNm': '김혜성'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20229013,먹고싶을땐 옆집이모,,2022,20221212,장편,개봉,일본,"성인물(에로),멜로/로맨스",일본,성인물(에로),[{'peopleNm': '모소조쿠'}],[]
20228894,꺾여버린 가슴,,2022,20221212,장편,개봉,일본,"성인물(에로),멜로/로맨스",일본,성인물(에로),[{'peopleNm': '모소조쿠'}],[]
20219270,엄친딸 : 2대1 사랑 나누기 무삭제,,2021,20220115,장편,개봉,한국,"성인물(에로),멜로/로맨스,드라마",한국,성인물(에로),[{'peopleNm': '신승엽'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20219261,엄친딸 : 2대 1 사랑 나누기,,2021,20210822,장편,개봉,한국,"성인물(에로),멜로/로맨스,드라마",한국,성인물(에로),[{'peopleNm': '신승엽'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20212927,아바타의 후예2: 인간 성노예,This Ain't Avatar XXX #2,2020,20220104,장편,개봉,네덜란드,"성인물(에로),멜로/로맨스",네덜란드,성인물(에로),[{'peopleNm': '악셀 브라운'}],[]
20223269,아내의 절정체험,,2021,20220117,장편,개봉,일본,"성인물(에로),멜로/로맨스",일본,성인물(에로),[],[]
20210980,아내의 몸빵 무삭제,,2021,20220126,장편,개봉,한국,"성인물(에로),멜로/로맨스,드라마",한국,성인물(에로),[{'peopleNm': '신승엽'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20210977,아내의 몸빵,,2021,20211117,장편,개봉,한국,"성인물(에로),멜로/로맨스,드라마",한국,성인물(에로),[{'peopleNm': '신승엽'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20223497,아내보다 잘해주는 처형,,2020,20220125,장편,개봉,일본,"성인물(에로),멜로/로맨스,드라마",일본,성인물(에로),[{'peopleNm': '나베'}],[]
20225265,시동걸린 욕정 무삭제판,,2022,20220727,장편,개봉,일본,"성인물(에로),멜로/로맨스",일본,성인물(에로),[{'peopleNm': '나기라 겐조'}],[]
20210391,스와핑 : 옆집 신혼부부 무삭제,,2021,20220124,장편,개봉,한국,"성인물(에로),멜로/로맨스,드라마",한국,성인물(에로),[{'peopleNm': '최찬호'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20210390,스와핑 : 옆집 신혼부부,,2021,20211026,장편,개봉,한국,"성인물(에로),멜로/로맨스,드라마",한국,성인물(에로),[{'peopleNm': '최찬호'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20210249,스와핑 : 여자 헬스 트레이너 무삭제,,2021,20220124,장편,개봉,한국,"성인물(에로),멜로/로맨스,드라마",한국,성인물(에로),[{'peopleNm': '최찬호'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20210235,스와핑 : 여자 헬스 트레이너,,2021,20211004,장편,개봉,한국,"성인물(에로),멜로/로맨스,드라마",한국,성인물(에로),[{'peopleNm': '최찬호'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20211534,스와핑 : 맛있는 자매 무삭제,,2021,20220408,장편,개봉,한국,"성인물(에로),멜로/로맨스,드라마",한국,성인물(에로),[{'peopleNm': '한대위'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20211533,스와핑 : 맛있는 자매,,2021,20211127,장편,개봉,한국,"성인물(에로),멜로/로맨스,드라마",한국,성인물(에로),[{'peopleNm': '한대위'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20217150,맛있는 자매덮밥,,2021,20210321,장편,개봉,한국,"성인물(에로),멜로/로맨스",한국,성인물(에로),[{'peopleNm': '알렉사 박'}],"[{'companyCd': '20217206', 'companyNm': '타이티 필름'}]"
20225061,아바타: 물의 길,Avatar: The Way of Water,2022,20221214,장편,개봉,미국,"액션,어드벤처,SF,스릴러",미국,액션,[{'peopleNm': '제임스 카메론'}],[]
20207120,하녀엄마 : 끝없는 정사,,2020,20201009,장편,개봉,한국,"성인물(에로),멜로/로맨스",한국,성인물(에로),[{'peopleNm': '노세기'}],"[{'companyCd': '20063099', 'companyNm': '(주)케이알씨지'}]"
20225179,어린 하녀의 목적,,2021,20220714,장편,개봉,한국,"성인물(에로),멜로/로맨스",한국,성인물(에로),[{'peopleNm': '에로핑'}],"[{'companyCd': '20063099', 'companyNm': '(주)케이알씨지'}]"
20217387,희망의 요소,Hope,2021,20221229,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '이원영'}],"[{'companyCd': '20217203', 'companyNm': '화목한영화사'}]"
20224252,메모리아,Memoria,2021,20221229,장편,개봉,기타,드라마,기타,드라마,[{'peopleNm': '아핏차퐁 위라세타쿤'}],[]
20229396,"넣고, 빨고, 느끼는 옆집 유부녀",,2020,20221228,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '키토루네 가와구치'}],[]
20228392,탐스러운 엉덩이의 처형,,2022,20221209,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '아사기리 키요시'}],[]
20228377,순수녀들과의 더블 플레이,,2022,20221209,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '이누가미료'}],[]
20229078,동네 친구 홍콩 보낸 숏컷 왕가슴녀,,2022,20221209,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': 'K.C. 타케다'}],[]
20229099,농익은 H컵 예비 신부의 전 남친 특급 서비스,,2022,20221209,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': 'K.C. 타케다'}],[]
20228670,캅 시크릿,Cop Secret,2021,20221208,장편,개봉,아이슬란드,"코미디,액션",아이슬란드,코미디,[],[]
20228997,어린 초대녀와 쓰리섬,,2022,20221208,장편,개봉,한국,성인물(에로),한국,성인물(에로),[{'peopleNm': '김혜지'}],"[{'companyCd': '20217184', 'companyNm': '영화사 레드카펫'}]"
20228302,부인의 숙성된 유혹,,2022,20221208,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '타다시 코마고메'}],[]
20228312,망하는건 시간 문제,,2022,20221208,장편,개봉,일본,성인물(에로),일본,성인물(에로),[{'peopleNm': '아라시야마 미치루'}],[]
20224020,40대 미씨의 성생활 무삭제,,2022,20221206,장편,개봉,한국,"성인물(에로),드라마,멜로/로맨스",한국,성인물(에로),[{'peopleNm': '신승엽'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20228771,쇼킹 일본여자들 불륜현장,,2022,20221206,장편,개봉,일본,성인물(에로),일본,성인물(에로),[],[]
20225261,2대 1 첫경험 무삭제,,2022,20221205,장편,개봉,한국,"성인물(에로),드라마,멜로/로맨스",한국,성인물(에로),[{'peopleNm': '김중휘'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20227512,홀인원: 어서 와서 넣어줘요,,2022,20221202,장편,개봉,한국,성인물(에로),한국,성인물(에로),[{'peopleNm': '김레이'}],"[{'companyCd': '20100142', 'companyNm': '(주)씨맥스커뮤니케이션즈'}]"
20227369,입양딸 : 여자가 되다 ,,2022,20221202,장편,개봉,한국,성인물(에로),한국,성인물(에로),[{'peopleNm': '민정현'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20227132,여직원들 : 점심대신 떡,,2022,20221202,장편,개봉,한국,성인물(에로),한국,성인물(에로),[{'peopleNm': '한만규'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20226800,몬테베리코의 은밀한 밤,When the Mist Clears,2021,20221202,장편,개봉,영국,드라마,영국,드라마,[],[]
20228742,형수님의 땀냄새 무삭제판,,2022,20221201,장편,개봉,일본,"성인물(에로),멜로/로맨스",일본,성인물(에로),[{'peopleNm': '사쿠라비토'}],[]
20228589,장모님의 사위사냥 무삭제판,,2022,20221201,장편,개봉,일본,"성인물(에로),멜로/로맨스",일본,성인물(에로),[{'peopleNm': '버드맨 텟페이'}],[]
20228590,움켜진 형수의 가랑이 무삭제판,,2022,20221201,장편,개봉,일본,"성인물(에로),멜로/로맨스",일본,성인물(에로),[{'peopleNm': '버드맨 텟페이'}],[]
20211504,싸나희 순정,,2021,20211125,장편,개봉,한국,"드라마,코미디",한국,드라마,[{'peopleNm': '정병각'}],"[{'companyCd': '20229742', 'companyNm': '시네마 넝쿨'}, {'companyCd': '20138195', 'companyNm': '(주)인베스트하우스'}, {'companyCd': '20203021', 'companyNm': '에이스팩토리'}]"
20228728,욕정 취중 섹녀 무삭제판,,2022,20221201,장편,개봉,일본,"성인물(에로),멜로/로맨스",일본,성인물(에로),[{'peopleNm': '사쿠라비토'}],[]
20228829,눈의 여왕5: 스노우 프린세스와 미러랜드의 비밀,The Snow Queen & The Princess,2022,20221222,장편,개봉,기타,애니메이션,기타,애니메이션,[{'peopleNm': '알렉세이 트시칠린'}],[]
20225945,크레이지 컴페티션,Official Competition,2021,20221228,장편,개봉,스페인,"드라마,코미디",스페인,드라마,"[{'peopleNm': '마리아노 콘'}, {'peopleNm': '가스통 듀프랫'}]",[]
20229210,이스터 선데이,Easter Sunday,2022,20221228,장편,개봉,미국,"코미디,드라마",미국,코미디,[{'peopleNm': '제이 챈드라세카'}],[]
20227925,몬스터 신부: 101번째 프로포즈,How to Save the Immortal,2022,20221228,장편,개봉,"헝가리,러시아","애니메이션,코미디,판타지,어드벤처",헝가리,애니메이션,[],[]
20228672,아비바,AVIVA,2020,20221201,장편,개봉,프랑스,멜로/로맨스,프랑스,멜로/로맨스,[{'peopleNm': '보아즈 야킨'}],[]
20228591,새엄마의 육체수업 무삭제판,,2022,20221201,장편,개봉,일본,"성인물(에로),멜로/로맨스",일본,성인물(에로),[],[]
20228737,새엄마가 맛본 남편아들 무삭제판,,2022,20221201,장편,개봉,일본,"성인물(에로),멜로/로맨스",일본,성인물(에로),[{'peopleNm': '모소조쿠'}],[]
20228738,막대 주는 여자 무삭제판,,2022,20221201,장편,개봉,일본,"성인물(에로),멜로/로맨스",일본,성인물(에로),[{'peopleNm': '사쿠라비토'}],[]
20228236,레드 씨,Mako,2021,20221201,장편,개봉,이집트,"어드벤처,스릴러",이집트,어드벤처,[],[]
20228610,깊이 들어온 형수 무삭제판,,2022,20221201,장편,개봉,일본,"성인물(에로),멜로/로맨스",일본,성인물(에로),[{'peopleNm': '버드맨 텟페이'}],[]
20212986,새엄마:알고보니 명기,,2020,20220114,장편,개봉,일본,"성인물(에로),드라마",일본,성인물(에로),[{'peopleNm': '히로아키'}],[]
20211754,새엄마 하숙집 무삭제,,2021,20220502,장편,개봉,한국,"성인물(에로),멜로/로맨스,드라마",한국,성인물(에로),[{'peopleNm': '한대위'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20211753,새엄마 하숙집,,2021,20211218,장편,개봉,한국,"성인물(에로),멜로/로맨스,드라마",한국,성인물(에로),[{'peopleNm': '한대위'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20223798,사랑끝 불륜시작,,2021,20220315,장편,개봉,일본,"성인물(에로),멜로/로맨스",일본,성인물(에로),[],[]
20212471,보지만 말고 넣어 무삭제,,2021,20220503,장편,개봉,한국,"성인물(에로),멜로/로맨스,드라마",한국,성인물(에로),[{'peopleNm': '한대위'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20212434,보지만 말고 넣어,,2021,20211227,장편,개봉,한국,"성인물(에로),멜로/로맨스,드라마",한국,성인물(에로),[{'peopleNm': '한대위'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20212970,발정난 사모님:더 큰 걸 원해,,2020,20220115,장편,개봉,일본,"성인물(에로),멜로/로맨스,드라마",일본,성인물(에로),[{'peopleNm': '사노 B사쿠'}],[]
20206762,밀애 : 친구엄마 3 무삭제,,2020,20220412,장편,개봉,한국,"성인물(에로),멜로/로맨스",한국,성인물(에로),[{'peopleNm': '최찬호'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20206761,밀애 : 친구엄마 3,,2020,20200629,장편,개봉,한국,"성인물(에로),멜로/로맨스",한국,성인물(에로),[{'peopleNm': '최찬호'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
20229184,잘 주는 아줌마:거칠게 해줘요,HATUYJOU HAHA-01,2021,20221226,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로),[{'peopleNm': '디렉터 O'}],[]
20229183,새아빠:내누드모델이되어줘,NUDOMODERUNO KYOUHUN,2022,20221226,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로),[{'peopleNm': '버드맨 텟페이'}],[]
20229203,물 가득 찬 아내 : 젖어버렸어,TUMAGA NETORARETA,2022,20221226,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로),[{'peopleNm': '모리 히데토라'}],[]
20229202,갑질하는 상사에게 길들여진 여비서,KANZENSYUUKAN-01,2021,20221226,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로),[{'peopleNm': '버드맨 텟페이'}],[]
20203763,충격 실제정사,,2020,20201221,장편,개봉,한국,"성인물(에로),멜로/로맨스",한국,성인물(에로),[{'peopleNm': '최진철'}],"[{'companyCd': '20204981', 'companyNm': '라임필름'}]"
20200766,실제정사,,2020,20200617,장편,개봉,한국,"성인물(에로),드라마,코미디,멜로/로맨스",한국,성인물(에로),[{'peopleNm': '김석만'}],"[{'companyCd': '20154968', 'companyNm': '(주)로드하우스'}]"
20218578,젊은엄마의 실제정사,,2021,20210617,장편,개봉,한국,"성인물(에로),멜로/로맨스,드라마",한국,성인물(에로),[{'peopleNm': '정민수'}],"[{'companyCd': '20154968', 'companyNm': '(주)로드하우스'}]"
20219125,애로남녀 실제정사,,2021,20210720,장편,개봉,한국,"성인물(에로),멜로/로맨스,드라마",한국,성인물(에로),[{'peopleNm': '김준식'}],"[{'companyCd': '20154968', 'companyNm': '(주)로드하우스'}]"
20212761,미호의 29금 실제정사,,2021,20220115,장편,개봉,한국,"성인물(에로),멜로/로맨스,드라마",한국,성인물(에로),[{'peopleNm': '신승엽'}],"[{'companyCd': '20161021', 'companyNm': '(주)영화사가을'}]"
