index,companyCd,companyNm,companyNmEn,companyPartNames,ceoNm,filmoNames
4,2016701,(주)다날엔터테인먼트,Danal Entertainment Co.Ltd,"배급사,수입사,부가시장",임유엽,"데이 투 다이,데드캠핑 더라이브,홀덤킹 : 에어라인,와일드 리벤지: 마지막 한 놈까지,원샷,타이거마스크,밀리터리 맨,트리거 포인트,뱅퀴시,딜리셔스: 프렌치 레스토랑의 시작,라스트 맨 다운,스페인 어게인 ,아이 엠 벤전스,오버런 : 100만 달러의 사나이,웜우드 : 좀비 아포칼립스,죽여줘 올리비아 : 뱀파이어 킬러,코펜하겐 스캔들,퍼펙트 미션,플랜 A,너는 저편에,뮤턴트 워,팔로우 미,모탈: 레전드 오브 토르,젠틀맨,미씽: 사라진 소녀들,빌어먹을 : 웰컴 투 헬,아마이아: 뱀파이어 소녀,어센트: 타임슬립,챔피언,콜리니 케이스,시빌,리벤저스,마피아 Inc,매드맥스 : 사막의 무법자,보르도 우정여행,사무라이 검신,세이빙 레닌그라드,시크릿 에이전트,유령선 : 죽은 자의 저주,인피델,침입자들,퇴마 포송령: 천녀유혼전,걸즈 앤 판처 제​ 63회 전차도 전국 고교생 대회,헌팅 오브 힐하우스,돈 워리,위치 오브 하우스,논스톱: 다마스커스 타겟,러시안 브라이드,보딩 스쿨: 기숙학교,파리에선 로맨스,프레이: 인간사냥,심판,풍운대전,아스널: 리로디드,돈 킬 잇: 악마사냥꾼,더 복서,데드 어게인,라일라,마담 K,살인 예술가,타타라 사무라이,휴게소,F컵 바람난 거유 유부녀: 문란한 정사,더 레이싱 : 이너셜 드리프트,충격 여성 수용소: 섹스스캔들,죽거나, 혹은 죽이거나,F컵 거유녀의 잠입 수사,강간 몰카 유출 사건,내 아내의 대낮 정사,섹스 잠입 수사,음란한 좀비녀의 섹스 일기,폴란드1943,다크사이드 위치스: 저주의 눈빛,릴리그레이스: 마녀이야기,질투: 복수의 화신,크룰: 두 얼굴의 사나이,피어 클리닉,라스트 걸 스탠딩,완벽한 와이프: 낮저밤이,데빌 데쓰,크레이지 머더,데드 걸즈,마스터: 뒤틀린 사랑,데스티네이션 게임: 죽음의 굴레,블러드 펀치,F컵 거유녀의 이중 생활: 매춘,발정난 여형사의 위험한 수사,섹스 전문 레이코의 하루,카쿠야의 음란한 동거: 그녀의 정사,한밤의 살인자,두 얼굴 그녀와의 정사,몬스터 싱어: 매직 인 파리,불륜 중독: 남자들의 섹스 노리개,SM_음탕한 욕망,새아빠의 성노예,더 프레지던트,배틀 인 데저트"
5,20175801,(주)한울픽쳐스,hanulpictures,"제작사,제공,저작권관련사,소속사,제작서비스-기획,제작서비스-촬영",조백만,사선
6,20239781,마브(주),MAB,제작사,"서길석, 이지연, 홍원철",
7,20111582,(주)엣나인필름,"Atnine Film Co., Ltd.","제작사,배급사,수입사,상영업",정상진,"사랑의 고고학,그대가 조국,수프와 이데올로기,성적표의 김민영,모어,로그 인 벨지움,너에게 가는 길,최선의 삶,아무도 없는 곳,가가린,K클래식 제너레이션,멋진 세계,고양이들의 아파트,어나더 라운드,아버지의 길,메이드 인 루프탑,아들의 이름으로,좋은 빛, 좋은 공기,족벌 두 신문 이야기,노트르담,그림자꽃,자메이카의 소울: 이나 데 야드 ,그리고 우린 춤을 추었다,밥정,69세,마티아스와 막심,유령선,사마에게,우리를 갈라놓는 것들,김복동,파리의 피아니스트: 후지코 헤밍의 시간들,사랑이 뭘까,퀸 오브 아이스,삽질,메기,벌새,수영장으로 간 남자들,닥치고 피아노!,나의 작은 시인에게,살인마 잭의 집,레토,맥퀸,그날, 바다,에이프릴의 딸,12번째 솔저,인생 후르츠,살아남은 아이,주피터스 문,오 루시!,미세스 하이드,보리 vs 매켄로,해피 어게인,120 BPM,공동정범,메소드,공범자들,직지코드,더 플랜,스톡홀름의 마지막 연인,다시 태어나도 우리,더 테이블,꿈의 제인,댄서,단지 세상의 끝,업 포 러브,자백,연인과 독재자,시발, 놈: 인류의 시작,우리들,자비에 돌란: 불가능을 넘어서,눈길,노마: 뉴 노르딕 퀴진의 비밀,로렐,히어 애프터,글로리데이,트윈스터즈,이웃집에 신이 산다,춘희막이,침묵의 시선,위로공단,난 그녀와 키스했다,엘리펀트 송,아리아,마미,위로공단 특별판,액트 오브 킬링,더블: 달콤한 악몽,야간비행,님포매니악 볼륨2,님포매니악 볼륨1,탐엣더팜,만신,코알라,블러드 글래셔: 알프스의 살인빙하,테이스팅 메뉴,스위니,어네스트와 셀레스틴,로렌스 애니웨이,텔레비전,전쟁과 한 여자,까밀 리와인드,마이 라띠마,공정사회,더 헌트,남영동1985,하이재킹,숫호구,멜랑콜리아,포 러버즈,아르마딜로,인 어 베러 월드,하트 비트,아이 킬드 마이 마더,스롤란 마이러브,지금, 이대로가 좋아요,지상의 별처럼,수면의 과학,니키리라고도 알려진,이도공간,헤드윅,고양이를 부탁해,노킹 온 헤븐스 도어,쥴 앤 짐,400번의 구타,안녕하세요,뉴욕의 왕,동경 이야기,라임라이트,오차즈케의 맛,만춘,살인광시대,위대한 독재자,모던 타임즈,시티 라이트,써커스,황금광 시대,파리의 여인,순례자,키드,어깨총,주리,여름의 거울 ,봉급날,유한계급,양지 바른 쪽,하루의 행락,개의 일생,여름의 거울 +자비에 돌란: 불가능을 넘어서"
8,20239666,(주)쥬브미디어,,"제작사,배급사,수입사",KIM JOHN DAESUNG,
9,20126415,(주)제이엠씨미디어,,"제작사,수입사",정준교 ,"싸움의 법칙,섹슈얼 어딕션 : 꽃잎에 느껴지는 쾌락과 통증,콜렉션,네이키드 보이즈 싱잉,노블리"
0,20122837,(주)팝엔터테인먼트,Pop Entertainment,"제작사,배급사,수입사",박용균,"천룡팔부: 교봉전,내 친한 친구의 아침식사,어쩌다 공주, 닭냥이 왕자를 부탁해!,베네데타,퍼펙트 스틸,그린 나이트,체르노빌 1986,노아의 방주 2: 새로운 세계로,토토리! 우리 둘만의 여름,조제, 호랑이 그리고 물고기들,해변의 에트랑제,100% 울프: 푸들이 될 순 없어,택스 콜렉터,지저귀는 새는 날지 않는다,딥워터,더 보이 2: 돌아온 브람스 ,피넛 버터 팔콘,리틀드래곤 코코넛2: 정글대탐험,아이 엠 우먼,남과 여: 여전히 찬란한,마샤와 곰: 최고 중에 최고,테스와 보낸 여름,반교: 디텐션,빅샤크3: 젤리몬스터 대소동,코드 8,씨 피버,오픈 더 도어 ,빈폴,스파이즈 ,캔 유 킵 어 시크릿?,스노우 화이트,신문기자,쿵푸 보이,미드소마 감독판,미드소마,인투 더 미러,더 프린세스 : 도둑맞은 공주,맛있는 녀석들,카메론 포스트의 잘못된 교육,레미: 집 없는 아이,고흐, 영원의 문에서,패트와 매트: 우당탕탕 크리스마스,디어 마이 프렌드,언더 더 실버레이크,동키 킹,조,피터팬: 후크 선장과 결투의 날,벤 이즈 백,더 길티,우리가족: 라멘샵,베스와 베라,리지,부탁 하나만 들어줘,엘리엇과 산타 썰매단,액슬,극장판 토미카 하이퍼레스큐 드라이브헤드,마일22,위 베어 베어스: 베이비 베어스,더 프린세스 : 도둑맞은 공주,내 사랑 찾기,리벤지,차일드 인 타임,비뚤어진 집,숲속왕국의 꿀벌 여왕,더 와이프,메리 셸리: 프랑켄슈타인의 탄생,박물관이 진짜 살아있다,너는 여기에 없었다,파이널 포트레이트,픽시,꼬마 보트 토토: 타요 타요 배 타요,햄스테드,유전,디트로이트,정글번치: 최강 악당의 등장,달링,토이 가디언즈,나라타주,악셀,겨울왕국의 무민,원더 휠,하이큐!! 콘셉트의 싸움,두 개의 사랑,원더,튤립 피버,배드 지니어스,잇 컴스 앳 나잇,극장판 위 베어 베어스: 곰 브라더스,마리안느와 마가렛,극장판 어드벤처 타임: 비밀의 아일랜드,4월은 너의 거짓말,유니콘 원정대: 비밀의 다이어리,오직 사랑뿐,피터와 모글리의 크리스마스 어드벤처,말괄량이 마녀 로비와 숲 속 친구들,언더더씨,투 러버스 앤 베어,패트와 매트: 뚝딱뚝딱 대소동,캡틴 판타스틱,레이디 수잔,평일 오후 3시의 연인,수부라 게이트,나의 사랑, 그리스,아기돼지 3형제와 매직램프,하이큐!! 승자와 패자,하이큐!! 끝과 시작,비바,더 웨이브,산이 울다,룸,스포트라이트,꾸루꾸루와 친구들: 무지개 나무의 비밀,재키 앤 라이언,에이미,더 랍스터,노크 노크,레전드 오브 래빗: 불의 전설,에덴 : 동물원 사수 대작전,우먼 인 골드,거울의 문,도터 오브 갓,정글북,리틀메딕: 몸속탐험대,더 원 아이 러브,무민 더 무비,정글번치: 너구리 해적단과 보물지도,생 로랑,한 번 더 해피엔딩,울언니: 성상납의 비밀 무삭제판,바티칸 뮤지엄,톰과 제리 아카데미 가다,울언니,혼스,그 사람 그 사랑 그 세상,룸13,설계,빙봉협: 중생지문,극장판 마이 리틀 포니 : 이퀘스트리아 걸스,호야와 토리: 드래곤 숲의 비밀,반 고흐: 위대한 유산,본타: 땅콩왕국의 전설,플러스 원,선샤인 온 리스,분신사바 2,로크,홈프론트-하드액션,홈프론트-가족을 지켜라,사랑은 소설처럼...총 268편"
1,20229761,장Cine,,제작사,황수연,
2,20205441,(주)바른손씨앤씨,,"제작사,배급사",서우식,
3,20229665,파라마운트글로벌코리아 유한회사,,"배급사,수입사",안재현,
4,20229742,시네마 넝쿨,CINEMA NUNGKUL,제작사,정병각,싸나희 순정
5,20229664,아이디앤플래닝그룹(주),,제작사,남상원,탄생
6,20229741,주식회사 비씨엠,BROTHER CULTURE MEDIA,"제작사,배급사",이영국,
7,20229722,영화사 정원 ,,제작사,,희수
8,20229663,콘텐츠 싱얼롱,,제작사,홍현정,
9,20188181,엠컨텐츠,,제작사,이미은,
0,20061972,(주)엠레콘,,"배급사,상영업",김언태,
1,20139617,(주)리틀빅픽쳐스,Little Big Pictures,배급사,권지원,"태일이,피치 오브 타임 극장판,노회찬6411,꽃다발 같은 사랑을 했다,열아홉,파이프라인,극장판 도라에몽: 진구의 신공룡,신해석 삼국지,아야와 마녀,굴뚝마을의 푸펠,어른들은 몰라요,유어 아이즈 텔,고백,세자매,이웃사촌,애비규환,극장판 미니특공대: 햄버거괴물의 습격,나를 구하지 마세요,소리꾼,사냥의 시간,나의 촛불,젊은이의 양지,어서오시게스트하우스,저 산 너머,극장판 미니특공대: 공룡왕 디노 ,월성,윤희에게,니나 내나,두번할까요,극장판 샤이닝스타:새로운 루나퀸의 탄생!,극장판 오소마츠 6쌍둥이,옹알스,왓칭,극장판 도라에몽: 진구의 달 탐사기,걸,돌멩이,미스터 주: 사라진 VIP,수퍼 디스코,진범,나의 히어로 아카데미아 더 무비: 두 명의 히어로,선희와 슬기,리벤져,툴리,동네사람들,명당,박화영,홈,환절기,이,기적인 남자,미쓰백,빅 식,치즈인더트랩,지구: 놀라운 하루,고스트 스토리,유리정원,아이 캔 스피크,소나기,나는 고양이로소이다,시간위의 집,심룡계약,그대 이름은 장미,머니백,운동회,괴물들,1급기밀,중독노래방,블리드 포 디스,눈발,스노든,뚜르: 내 생애 최고의 49일,메이킹 패밀리,시소,미스터 캣,인필트레이터 : 잠입자들,올레,데몰리션,트리플 9,궁합,딜쿠샤,두 번째 스물,나홀로 휴가,더 보이,엽기적인 그녀 2,대배우,순정,드레스메이커,괴물의 아이,안녕, 전우치! 도술로봇대결전,고녀석 맛나겠다2 : 함께라서 행복해,마돈나,거짓말,사랑이 이긴다,오피스,쓰리 썸머 나잇,산다,화장,내 심장을 쏴라,개를 훔치는 완벽한 방법,카트,소녀괴담,걸스카우트,우리 생애 최고의 순간,소년은 울지 않는다,구미호 가족,아이스케키,사생결단,여교수의 은밀한 매력,광식이 동생 광태,그때 그 사람들,안녕, 형아,몽정기2,나두야 간다,바람난 가족,청풍명월(淸風明月),욕망,YMCA야구단,후아유,버스, 정류장,와이키키 브라더스,하나 그리고 둘,공동경비구역 JSA,동감,섬,해피엔드,해가 서쪽에서 뜬다면,조용한 가족,접속,고령가 소년 살인사건,파업전야,탑건"
2,20229721,주식회사 컴시너지,,제작사,이청룡,
3,20186641,윌스튜디오 주식회사,,"제작사,배급사,제공,기타",김정임,돌아와요 부산항애(愛)
4,20154249,(주)프로덕션목선재,,"제작사,상영업",윤중목,
5,20143428,문화나눔협동조합 목선재,,"제작사,배급사,수입사,상영업",윤중목,
6,20229083,루미네 주식회사,,수입사,박선희,
7,20229362,보이저1호,,제작사,김원진,"끝까지 달린다,시선,노인, 간병인 그리고 K"
8,20229701,주식회사 케이스타글로벌이엔티,kstarglobalent,"제작사,배급사",김형준,
9,20229662,(주)도호 엔터테인먼트,,제작사,박도영,치악산
0,20216842,(주)하이스트레인저,Histranger,"배급사,수입사,제공,공동제공",김동국,"에브리씽 에브리웨어 올 앳 원스+,양자경의 더 모든 날 모든 순간,에브리씽 에브리웨어 올 앳 원스,클로즈,지옥의 화원,사랑할 땐 누구나 최악이 된다,파리, 13구,나이트 레이더스,여름날 우리,마이 뉴욕 다이어리,팜 스프링스,트립 투 그리스,웬디"
1,20154632,(주)임프린트,,제작사,장혜원,
2,20100603,유니버설픽쳐스인터내셔널 코리아(유),Universal Pictures International Korea,"배급사,수입사,직배사","재스퍼혹스트라, 정수진","슈퍼 마리오 브라더스,똑똑똑,오펜하이머,틸,TAR 타르,메간,장화신은 고양이: 끝내주는 모험,그녀가 말했다,아마겟돈 타임,미시즈 해리스 파리에 가다,할로윈 엔드,티켓 투 파라다이스,비스트,노스맨,놉,미니언즈2,쥬라기 월드: 도미니언,파이어스타터,배드 가이즈,앰뷸런스,블랙폰,벨파스트,메리 미,레드 로켓,시라노,리코리쉬 피자,하우스 오브 구찌,씽2게더,라스트 나잇 인 소호,디어 에반 핸슨,아담스 패밀리 2,푸른 호수,007 노 타임 투 다이,캔디맨,스피릿,리스펙트,올드,보스 베이비 2,분노의 질주: 더 얼티메이트,할로윈 킬즈,더 퍼지: 포에버,크루즈 패밀리: 뉴 에이지,부기,노바디,랜드,프라미싱 영 우먼,프리키 데스데이 순한맛,프리키 데스데이,렛 힘 고,나의 첫 번째 슈퍼스타,트롤: 월드 투어,헌트,엠마,인비저블맨,더 스파크스 브라더스,레미제라블: 뮤지컬 콘서트,닥터 두리틀,캣츠,라스트 크리스마스,아담스 패밀리,예스터데이,분노의 질주: 홉스&쇼,데드 돈 다이,마이펫의 이중생활 2,어스,메리, 퀸 오브 스코틀랜드,해피 데스데이 2 유,드래곤 길들이기 3,그린치,모털 엔진,할로윈,퍼스트맨,업그레이드,맘마미아!2,스카이스크래퍼,쥬라기 월드: 폴른 킹덤,트루스 오어 데어,막달라 마리아: 부활의 증인,퍼시픽 림: 업라이징,50가지 그림자: 해방,레이디 버드,팬텀 스레드,다키스트 아워,스노우맨,해피 데스데이,빅토리아 & 압둘,아메리칸 메이드,매혹당한 사람들,로우,슈퍼배드 3,미이라,겟 아웃,분노의 질주: 더 익스트림,50가지 그림자: 심연,붉은 거북,러빙,23 아이덴티티,그레이트 월,컨택트,레지던트 이블: 파멸의 날,녹터널 애니멀스,사다코 대 카야코,패신저스,씽,언더월드: 블러드 워,미스 사이공 : 25주년 특별 공연,위자: 저주의 시작,쿠보와 전설의 악기,인페르노,맨 인 더 다크,브리짓 존스의 베이비,매그니피센트 7,머니 몬스터,고스트버스터즈,킹스글레이브: 파이널 판타지 XV,마이펫의 이중생활,제이슨 본,언더 워터,서프러제트,워크래프트: 전쟁의 서막,미라클 프롬 헤븐,앵그리버드 더 무비,헌츠맨: 윈터스 워,포레스트: 죽음의 숲,헤일, 시저!,부활,바이 더 씨,제 5침공,대니쉬 걸,스티브 잡스,구스범스,몬스터 호텔 2,나를 미치게 하는 여자,크림슨 피크,007 스펙터,하늘을 걷는 남자,더 비지트,주온: 더 파이널,에베레스트,스트레이트 아웃 오브 컴턴,어바웃 리키,미니언즈,픽셀,인시디어스 3,19곰 테드 2,쥬라기 월드,피치 퍼펙트: 언프리티 걸즈,트래쉬,언프렌디드: 친구삭제,분노의 질주: 더 세븐,채피,그레이의 50가지 그림자,위자,7번째 아들,더 이퀄라이저,엑스 마키나,언브로큰,사랑에 대한 모든 것,빌리 엘리어트 뮤지컬 라이브,박스트롤,보이후드,드라큘라: 전설의 시작,루시,더 퍼지 : 거리의 반란,나쁜 이웃들 ,밀리언 웨이즈,1789, 바스티유의 연인들,그녀,론 서바이버 ,엔들리스 러브,폴리스 스토리 2014,어바웃 타임,올 이즈 로스트,더 퍼지,킥 애스 2 : 겁없는 녀석들,슈퍼배드 2,R.I.P.D. : 알.아이.피.디.,분노의 질주: 더 맥시멈,오블리비언,쥬라기 공원 3D,피치 퍼펙트...총 360편"
3,20169249,(주)선댄스,SUNDANCE,제작사,이재진,뇌맘대로 로맨스 LR
4,20175461,(주)트레이,,"제작사,배급사,수입사",김정호,
