companyCd,companyNm,companyNmEn,companyPartNames,ceoNm,filmoNames
20101087,에이원엔터테인먼트,,"배급사,수입사",민철환,"마담 보바리,최강전사 미니특공대 : 새로운 악당의 습격,스페이스 독 2,스테레오,마야,공각기동대 어라이즈 보더:3 고스트 티어즈,고스트 메신저 극장판,15소년 표류기: 해적섬을 탈출하라,괴테스쿨의 사고뭉치들,거꾸로 된 파테마,공각기동대 어라이즈 보더: 2 고스트 위스퍼스,변태 가면,공각기동대 어라이즈 보더 1: 고스트 페인,언어의 정원,루팡3세:풍마 일족의 음모,지저스 러브스 미,크리스마스 스타,극장판 슈타인즈 게이트: 부하영역의 데자뷰,에코 플래닛 3D : 지구 구출 특급 대작전,케이온,어느 비행사에 대한 추억,더블,극장판 썬더일레븐GO : 궁극의 우정 그리폰,소중한 날의 꿈 감독판,별을 쫓는 아이,극장판 도라에몽: 진구와 철인군단 날아라 천사들,소중한 날의 꿈,케이온,포 러버즈,레드라인,토마스와 친구들 - 극장판 3,아따맘마 - 극장판,꿀벌 하치의 대모험,스즈미야 하루히의 소실,명탐정 코난: 천공의 난파선,체인징사이드: 부부탐구생활,장화신은 고양이 디 오리지널,밀림의 왕자 레오: 세상을 바꾸는 용기,토마스와 친구들 - 극장판 2,마이 마이 신코 이야기,나루토 질풍전 극장판-불의 의지를 잇는 자,명탐정 코난 : 칠흑의 추적자,케로로 더 무비: 드래곤 워리어,극장판 메이저 : 우정의 강속구,춤추는 꿈틀이 밴드,카라스: 레블레이션,클로즈드 노트,초속5센티미터,나스 수트케이스의 철새,가부와 메이 이야기,카라스: 프로퍼시,가부와 메이 이야기,유희왕,손오공: 돌원숭이의 탄생,나스 안달루시아의 여름,밀림의 왕자 레오2,실락원,메모리즈,반딧불이의 묘,극장판 요술공주 밍키: 꿈 속의 윤무,루팡 3세 : 바빌론의 황금전설,닐스의 모험"
20161001,(주)도브투래빗,"Dovetorabbit Co., Ltd",홍보사,송춘근 ,
20160982,컨텐츠 브라더스,,제작사,이상민,
20138658,씨네굿필드,,"제작사,배급사","노승천, 노승원",
20160981,(주)좋은필름,,"제작사,배급사",노세한,
2016921,하오밍 이앤앰 ,HAOMING E&M,제작사,이준원,흑석미아
20160961,(주)쎄니트 김천지점,,상영업,최재관,
20168448,위드픽쳐스,,"제작사,배급사",김대석,
20160881,굿보이픽처스,Goodboypictures,제작사,,프란시스의 밀실
20122497,(유)조이앤컨텐츠그룹,JOY N CONTENTS GROUP,"제작사,배급사,수입사",최광래,"더 건맨 : 테이큰 감독 뉴프로젝트,핫섹토크 무삭제 감독판,핫섹토크,짓2: 붉은 낙타,코인라커,더 건맨,인서전트,드래곤 블레이드,특명:돈가방을 찾아라,스피드,원령,십이야: 깊고 붉은 열두 개의 밤 Chapter1,태양을 쏴라 무삭제판,어우동: 주인 없는 꽃 무삭제판,따라지 : 비열한 거리,태양을 쏴라,어우동: 주인 없는 꽃,존 윅,타임 패러독스,울언니,환상,거짓말 2014,유고와 라라 : 신비의 숲 어드벤처,익스펜더블 3,빙봉협: 중생지문,열애,나는 야한 여자가 좋다,더 시그널,트랜센던스,다이버전트,헤라클레스 : 레전드 비긴즈,쓰리데이즈 투 킬,배틀 오브 머신,흔들리는 떡국열차 무삭제판,쿠크하트 : 시계심장을 가진 소년,치한열차 2015,비히클19: 폴워커 마지막 질주,분신사바 2,로크,홈프론트-하드액션,홈프론트-가족을 지켜라,음모자들,불륜 현장,두 아내,위험한 패밀리,살인자,특수경찰: 스페셜 ID,마세티 킬즈,연애의 기술,비히클 19,짓,완전한 감금,킬링시즌,마지막 불륜,사쿠라-마지막 정사,가자, 장미여관으로,글래디에이터: 로마 영웅 탄생의 비밀 3D 확장 감독판,라스트 엑소시즘: 잠들지 않는 영혼,브로큰 시티,글래디에이터: 로마 영웅 탄생의 비밀 3D,두 아내 무삭제 감독판,브로큰시티 무삭제 특별판,연애의 기술 감독판,위험한 패밀리 패밀리 에디션,짓: 무삭제 감독판,쿠크하트: 시계심장을 가진 소년의 사랑,음란한 화상 무삭제판,육체관계,지옥화,청풍자,분신사바-저주의 시작,자이언트 몽키,정사의 시작,디노타샤: 공룡대탐험,화피 2,치한전철 속 불륜,마지막 떡국열차,금지된 알바,요리사와의 불륜,그녀의 비밀,크레이지 샤크,사대명포,당신에게도 사랑이 다시 찾아올까요?,아브라함 링컨 VS 좀비 ,베이트,슈퍼히어로,스톨른,타이치0 3D,닥터,유니버셜 솔저4: 클론의 반란,멋진 녀석들,파친코의 여왕,노리개,좋은 친구들 ,도너 패스,조조-황제의 반란 감독판,수호지 바람의 영웅 - 금모견,차이니즈 조디악,저지드레드 3D,비지터,복숭아나무,아이언 스카이,조조-황제의 반란,스팟걸-교수와 여제자,캐빈 인 더 우즈,맨 온 렛지,노리개 무삭제 확장판,아이언스카이 무삭제감독판,피라냐 3DD 확장판,카잭,호스트걸의 비밀섹스,몸탐정,어린 소녀의 비밀애,소녀 리오의 욕망,에리카의 애욕,덤프걸의 섹스,은밀한 사육,뱀파이어걸의 정사,닌자걸의 정사,소녀의 음란한 밀회,미나의 비밀 섹스,런어웨이걸의 정사,월드 워 좀비,전국: 천하영웅의 시대,초한지 - 천하대전 감독판,플라이페이퍼,엘리펀트 화이트,수호지 가면영웅 - 귀두,수호지 천하호걸-고대수,머신건 프리처 감독판,마진 콜: 24시간, 조작된 진실,원 데이,칸나누나의 비밀일기 2,칸나누나의 비밀일기1,유리의 여신2,익스트림 No.13,피라냐 3DD,머신건 프리처,에로티봇,실종, 어느날납치된소녀,더 그레이,퍼스널 이펙츠,초한지 - 천하대전,블리츠,드라이브 앵그리 3D,더 그레이 감독판,전국: 천하영웅의 시대 감독판,그녀, 섹스의 시작,8광구: 몬스터의 부활,가정부와의 불륜,프라이빗섹스,음란하게 짜릿하게,두 자매의 섹스 다이어리...총 270편"
20123555,(주)오래와 새,,제작사,윤성호,
20160863,주식회사 투픽,,제작사,장은미,"드래곤 스펠: 마법 꽃의 비밀,마이펫 오지,장난감이 살아있다"
20160821,블루스필름,,제작사,,"동창회의 목적: 더 비기닝,내 이웃의 아내 (무삭제),내 이웃의 아내"
20111288,(주)시네마베이스캠프,,제작사,최주섭,
20100049,(주)월드시네마,"World Cinema Co., Ltd","제작사,배급사,수입사",변석종,"폴: 600미터,코드 카림,미스,비독: 파리의 황제,더 컨덕터,텔 잇 투 더 비즈,헤리티지 오브 러브,사랑이 지나간 자리,사랑해, 매기,위플래쉬,세이프 헤이븐,파라다이스 러브,그린 존,비욘드 러브,밀리언 달러 베이비,천국의 전쟁,세르쥬노박의 겨울여행 ,엘프,징기스칸,용쟁호투,망치를 든 짱구와 땡칠이,사랑과 전쟁2,오이디프스 ,쇼킹아시아2,비설,비욘드 랭군 ,패션 투르카,밴디트 퀸,위험한 질주 ,쇼킹아시아"
20160802,테오닉 픽쳐스,TEONIK pictures,제작사,김종현,
20160801,(주)부스터필름,Boosterfilm,제작사,김영천,
20138315,(주)제이티비씨콘텐트허브,,제작사,"장경진, 박준서, 정경문",
20160782,주식회사 무당벌레필름,,제작사,박기복,임을 위한 행진곡
20141672,(주)와인드업필름,,제작사,정주균,"피랍,제5열"
20138478,(주)아이엠티브이,,제작사,이영숙,"메멘토모리,내 연애의 기억"
20153528,(주)에스엔케이픽처스,,제작사,석동준,봉이 김선달
20160761,제이온 타이틀,J-On Title Pictures,제작사,조회온,
20142790,영화사 낭만,,제작사,이보라,반짝이는 박수 소리
20100417,(주)리얼곤시네마또,Real Gon Cinema,제작사,최낙권,"낭만파 남편의 편지,저녁의 게임"
20160722,영화사 수,,제작사,강숙경,
20160721,리드미컬그린(주),,제작사,정용욱,"살인소설,시간위의 집"
20063075,(주)에이트웍스,,"제작사,배급사,수입사",김원주,야관문: 욕망의 꽃
20160361,주식회사 여수레져,,상영업,이창욱,
20160681,에이투지 미디어,,"제작사,배급사,수입사",주인규,
20154009,지미트 엔터테인먼트,G-MIT ENTERTAINMENT,제작사,탁지현,
20160643,(주)젠픽쳐스,,제작사,이상훈,"머니백,미스터 캣"
20160641,(주)젠프로덕션,,제작사,이상훈,
20143128,(주)젠엔터테인먼트,,제작사,이상훈,"라스트 홈,위아영"
20155311,(주)연우무대,,제작사,유인수,극적인 하룻밤
20102865,대쉬 필름,DASHY FILMS,제작사,정다열,"사라센의 칼,미스터 보스,나인데이즈,심야택시,아름다운 임종,페인트 통"
20160585,이스트드림시노펙스(주)부산지사,,제작사,이진훈,
20111258,(주)한국시나리오작가영상제작단,The studio korea scenario writers company,제작사,문선홍,막걸스
20063203,블룸엔터테인먼트(주),,제작사,윤민수,
20160584,한국풍경,,제작사,최환의,
20160583,(주)라인앤지인,,"제작사,배급사,수입사",이훈구,"도성풍운 3,도성풍운 2"
20158408,(주)이야기차,,제작사,차은영,
20160582,(주)씨네다노,,제작사,이소영,
20124055,(주)마인스 엔터테인먼트,Mains Entertainment,"제작사,배급사,수입사",이헌석,"위험한 상견례 2,도쿄아포칼립스: 최후의 결전,아름다운 유혹,유아 낫 유,모모세, 여기를 봐,심판자,엑스터시 나이트,신이 보낸 사람,마경,설해,맥카닉: 마지막 추격,친구와 애인사이,천번의 굿나잇,로코왕국의 전설: 엘프킹을 찾아서,마이 블랭키,룸메이트,러브 인 비즈니스클래스,피쉬와 칩스 극장판,창수,히어로,퍼펙트,슈퍼쇼 4 3D,스니치,폭풍우 치는 밤에: 비밀 친구,닥터 무삭제 감독판,우주로봇 씨어,울트라맨 사가,하드데이,닥터,좋은 친구들 ,더 자이언트,로봇 앤 프랭크,다시, 뜨겁게 사랑하라!,내가 고백을 하면,전망 좋은 집,럼 다이어리,웨딩스캔들,백프로,화이트 고릴라,굿닥터,아이디: 에이,외사경찰,페이스 블라인드,엘리아스: 바다의 보물을 찾아라!,프렌즈 : 하얀 거짓말,장강7호 : 내친구 마법요정,사일런트 하우스"
20141517,(주)바른테크놀로지,,"배급사,수입사",김동섭,
20155808,주식회사 21그램,,제작사,이성래,
20160561,아이비홀딩스 주식회사,,기타,김범용,
20160461,리람,,제작사,,삼례
20160462,인디픽쳐스,,제작사,,소년 이야기
20160463,필나인프로덕션,,제작사,,소년 이야기
20160501,팔방미인,,제작사,,보고싶다
20114952,(주)에스비에스 플러스,SBS Plus,"제작사,배급사,제공",조윤증,슈퍼쇼3 3D
20123797,리얼디스퀘어,"Real D Square Co., Ltd.",제작서비스-3D 컨버전,박영환,"몽키킹2: 서유기 여정의 시작,엽문3: 최후의 대결,살파랑2: 운명의 시간,어메이징 스파이더맨 2,언더독 키즈 3D,서유기 : 모험의 시작,몽키킹: 손오공의 탄생,로보캅,퍼시 잭슨과 괴물의 바다,R.I.P.D. : 알.아이.피.디.,더 울버린,스타트렉 다크니스,지.아이.조 2,마이 웨이,아마존의 눈물"
20160541,전망 PRODUCTION ,,"제작사,배급사",,"이웃동서,P.S. 걸 무삭제,P.S. 걸"
20160521,주식회사 이야기픽처스,,제작사,이경범,
20160502,유니콘텐츠,,수입사,,"셀,월터의 상상은 현실이 된다"
20141928,(주)푸른별 엔터테인먼트,,제작사,한상호,"하고 싶은 날 무삭제,하고 싶은 날,폭풍정사"
20160441,씨그널엔터테인먼트그룹,SIGNAL Entertainment Group ,"제작사,소속사",김정상,
20160402,(주)육오 스테레오,,제작사,한태용,
20160362,(주)공연세상,,"제작사,배급사",송선영,
20140509,(주)와이아이픽처스,YI PICTURES,제작사,손영일,
20160401,중연투어기획,CHUNG YEN TOUR PLAN,제작사,필중연,
20160382,주식회사 크리에이티브그룹꿀단지,,제작사,남선호,
20160381,(주)베리타스 아트테인먼트,,제작사,황준호,
20050179,(주)아우라씨엔씨,,제작사,서정민 ,"에브리씽 에브리웨어 올 앳 원스+,양자경의 더 모든 날 모든 순간,에브리씽 에브리웨어 올 앳 원스,폴라로이드"
20100318,(주)이글픽쳐스,Eagle Pictures,"제작사,수입사",정진완,"왕의 남자,스위트 크리스마스"
20160341,(주)리멤버미디어,,제작사,이윤철,
20154328,(주)마하픽처스,,제작사,김영헌,
20154370,(주)클라우드게이트 엔터테인먼트,,제작사,김종신,
20160321,대호필름,,제작사,전혜미,"착한 엄마 2 무삭제,착한 엄마 2,불륜가족,친구부부 : 욕망의 스와핑 무삭제,아내의 동창회,친구부부 : 욕망의 스와핑,미용실 : 특별한 서비스 무삭제,미용실 : 특별한 서비스,매춘 2016,착한 형수,새오빠"
20101090,크로스픽쳐스(주),"Kross Pictures, Inc.","제작사,배급사,수입사",김현우,"시선,파이어프루프-사랑의 도전,믿음의 승부,벨라"
20160263,(주)우정필름,,제작사,이우정,1987
20160262,산들강에,,"제작사,배급사,수입사",하외준,
20061914,제이케이픽처스 유한회사,,제작사,한준근,
20160261,(주)랠리라운드,,제작사,유혜미,
20158388,(주)올댓스토리,,제작사,김희재,
20160241,플레인 아카이브,PLAIN ARCHIVE,제작사,백준오,올드 데이즈
20142488,(주)독에어,"Doc Air Co., Ltd","제작사,배급사,해외세일즈사",김민철,"달에 부는 바람,위로공단,목숨,철의 꿈,위로공단 특별판,길위에서,강선장,나인뮤지스; 그녀들의 서바이벌"
20123217,(주)시네마달,Cinema DAL,"제작사,배급사,수입사",김일권,"제비,2차 송환,만인의 연인,코리도라스 ,봉명주공,재춘언니,라임크라임,사상,녹턴,임신한 나무와 도깨비,언더그라운드,까치발,당신의 사월,관계의 가나다에 있는 우리는,웰컴 투 X-월드,기억의 전쟁,작은 빛,라스트 씬,졸업,동물, 원,주전장,어른이 되면,광화 - 촛불로 역사를 피우다,기프실,나의 노래: 메아리,방문,굿바이 마이 러브NK: 붉은 청춘,얼굴들,봄이가도,소성리,공동정범,내 친구 정일우,광장,모든 날의 촛불,물속에서 숨 쉬는 법,이산자,인투 더 나잇,안녕 히어로,올 리브 올리브,고려 아리랑: 천산의 디바,나의 살던 고향은,자백,깨어난 침묵,미행,침묵,호스트 네이션,업사이드 다운,소꿉놀이,나쁜 나라,밀양 아리랑,노인들의 계획,도시를 떠돌다,소년, 달리다,스페셜 애니,그림자들의 섬,경계,잡식가족의 딜레마,반짝이는 박수 소리,다이빙벨: 진실은 침몰하지 않습니다,망원동 인공위성,다이빙벨,슬기로운 해법,구름다리,김 알렉스의 식당: 안산-타슈켄트,눈의 마음 : 슬픔이 우리를 데려가는 곳 ,붕괴,전봇대, 당신,지나가는 사람들,퍼스트 댄스,후쿠시마의 미래,야간비행,탐욕의 제국,노라노,경계에서 꿈꾸는 집,구럼비-바람이 분다,잔인한 나의, 홈,창호의 여행,팔당 사람들 ,거미의 땅,그리고 싶은 것,춤추는 숲,모래가 흐르는 강,남쪽으로 간다,백야,두 개의 문,가면놀이,웰랑 뜨레이,지난 여름, 갑자기 남쪽으로 간다,청춘유예,학교 가는 길,굿바이 홈런,나비와 바다,투 올드 힙합 키드,미국의 바람과 불,레드마리아,두 개의 선,플레이,그 자식이 대통령 되던 날,선거, 일본의 경우2,오순도순 공부방,보라,꿈의 공장,종로의 기적,오월愛,기이한 춤 : 기무,소피와 수진 사이,아이들,용산 남일당 이야기,잔인한 계절,쿠바의 연인,땅의 여자,경계도시 2,반두비,천막,개청춘,대추리에 살다,몽실언니,버라이어티 생존 토크쇼,앞산展,호수길,샘터분식-그들도 우리처럼,3xFTM,길,나의 마음은 지지 않았다,A Better Tomorrow on the Street,농민약국,바람이 불어오는 곳,아메리칸 앨리,할매꽃,무죄,살기 위하여,동백아가씨,농가일기,사람은 무엇으로 사는가,길동무,노들바람,진실의 문,경계도시,장애인 이동권 투쟁보고서-버스를 타자,황홀경,한사람,4월 9일,끝없는 싸움 - 에바다,동강은 흐른다,또 하나의 세상 : 행당동 사람들 2,명성, 그 6일의 기록,하나가 되는 것은 더욱 커지는 일이다,전열,지난 여름, 갑자기,다신, 태어나, 다시,눈의 마음: 이후,목포의 밤,니가 필요해,지난 여름, 갑자기,미얀마 선언,Inter View,mistranslation,조금 불편한 그다지 불행하지 않은 0.43,효순씨 윤경씨 노동자로 만나다,동행,미디어 숲 속의 사람들,행당동 사람들,밀양, 반가운 손님,Jam Docu 강정,인 더 콜드 콜드 나잇 (In the Cold Cold Night),시선 1318,이상한 나라의 데자뷰"
